Geo Point;Geo Shape;Street;MotDir;Id_Seg_Ges;Id_Seg_Obs;commune;code_insee;codsti;Nrivoli;Longueur;Type;arrete;date_mes;Annee;pole;SensUnique;DoubleSens_Cyclable;commentaire
43.5978329903,1.43114125512;"{""type"": ""LineString"", ""coordinates"": [[1.43096196745625, 43.59785656173017], [1.431144866035438, 43.5978144916198], [1.431321434432726, 43.59784618195352]]}";PL INTERIEURE ST CYPRIEN;CYPRIEN (PL INTERIEURE ST CYPRIEN);7848;7848;TOULOUSE;31555;315556164846;3105554336;30;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;oui;oui;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.6050778436,1.4470935072;"{""type"": ""LineString"", ""coordinates"": [[1.446828707687234, 43.60485791974992], [1.447055656720122, 43.60509340031428], [1.447397174614788, 43.605241782229534]]}";PL DU PDT THOMAS WILSON;WILSON (PL DU PDT THOMAS WILSON);5447;5447;TOULOUSE;31555;315555593605;3105558960;64;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;oui;oui;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.6055036465,1.44809310315;"{""type"": ""LineString"", ""coordinates"": [[1.4476438244315, 43.6052030358755], [1.448542381862982, 43.60580425714616]]}";ALL DU PRESIDENT ROOSEVELT;ROOSEVELT (ALL DU PRESIDENT ROOSEVELT);4716;4716;TOULOUSE;31555;315555590432;3105557120;99;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;oui;;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.6107010066,1.43931897676;"{""type"": ""LineString"", ""coordinates"": [[1.439110806927272, 43.610991327625996], [1.439176994863086, 43.61083378913478], [1.439297595719213, 43.610693774557305], [1.439394715653709, 43.610642512004404], [1.439431873062002, 43.61059644450916], [1.439460579670826, 43.61050583639159], [1.439579392411909, 43.610482233616786]]}";PL ARNAUD BERNARD;BERNARD (PL ARNAUD BERNARD);3234;3234;TOULOUSE;31555;315550281616;3105550520;73;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;oui;non;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.6016017027,1.44075424194;"{""type"": ""LineString"", ""coordinates"": [[1.44063400680998, 43.60137178986702], [1.440874477063747, 43.60183161560602]]}";RUE PEYROLIERES;PEYROLIERES (RUE PEYROLIERES);4606;4606;TOULOUSE;31555;315555366449;3105556820;55;Zone de Rencontre;18/204;2018-12-10T01:00:00+01:00;2018;Centre;oui;oui;
43.601338582,1.44062213289;"{""type"": ""LineString"", ""coordinates"": [[1.440610258978032, 43.60130537412622], [1.44063400680998, 43.60137178986702]]}";RUE PEYROLIERES;PEYROLIERES (RUE PEYROLIERES);4706;4706;TOULOUSE;31555;315555366449;3105556820;8;Zone de Rencontre;18/204;2018-12-10T01:00:00+01:00;2018;Centre;oui;oui;
43.6047529961,1.42803268609;"{""type"": ""LineString"", ""coordinates"": [[1.427677402508388, 43.60513063559733], [1.42766783020257, 43.604904437656984], [1.42769682899042, 43.60470975953758], [1.427774525285678, 43.60465172470908], [1.428331054523267, 43.60461361479329], [1.428453500106876, 43.604695967871066], [1.428501719192825, 43.60494991431903]]}";AV DE L ANCIEN VELODROME;VELODROME (AV DE L ANCIEN VELODROME);3107;3107;TOULOUSE;31555;315557155201;3105550284;143;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;;;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.6052408854,1.4283761487;"{""type"": ""LineString"", ""coordinates"": [[1.428501719192825, 43.60494991431903], [1.428462295025353, 43.6052305945983], [1.428319534442966, 43.605372322584344], [1.428114634234299, 43.60540379054669]]}";AV DE L ANCIEN VELODROME;VELODROME (AV DE L ANCIEN VELODROME);7687;7687;TOULOUSE;31555;315557155201;3105550284;68;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;;;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.5997627338,1.44709334213;"{""type"": ""LineString"", ""coordinates"": [[1.447020703714505, 43.59974466240226], [1.447165980543259, 43.59978080517588]]}";RUE CROIX BARAGNON;BARAGNON (RUE CROIX BARAGNON);5702;5702;TOULOUSE;31555;315552067256;3105552408;12;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;oui;oui;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.5631941959,1.41044961938;"{""type"": ""LineString"", ""coordinates"": [[1.41021836216312, 43.563004498884816], [1.410680876606068, 43.56338389292999]]}";RUE DE L AMANDIER;AMANDIER (RUE DE L AMANDIER);3815;3815;TOULOUSE;31555;315550121602;3105550228;56;Zone de Rencontre;19/016;2019-01-30T01:00:00+01:00;2019;Sud;;;
43.5627336369,1.40988426303;"{""type"": ""LineString"", ""coordinates"": [[1.409580602008647, 43.562430647739845], [1.4097939960615, 43.56268217304898], [1.41021836216312, 43.563004498884816]]}";RUE BANIERES;BANIERES (RUE BANIERES);3843;3843;TOULOUSE;31555;315550515230;3105550808;82;Zone de Rencontre;19/016;2019-01-30T01:00:00+01:00;2019;Sud;;;
43.5999484572,1.44080328478;"{""type"": ""LineString"", ""coordinates"": [[1.441216675248699, 43.59976224790121], [1.440991664087661, 43.59983426592338], [1.440689776612145, 43.59999839394739], [1.440411069952967, 43.600178795174855]]}";RUE LANTERNIERES;LANTERNIERES (RUE LANTERNIERES);10;10;TOULOUSE;31555;315553859242;3105555004;80;Zone de Rencontre;18/204;2018-12-10T01:00:00+01:00;2018;Centre;oui;oui;
43.6016881875,1.44494305459;"{""type"": ""LineString"", ""coordinates"": [[1.445016306944364, 43.60145652885709], [1.444978817197919, 43.601613286659266], [1.444916333193074, 43.601786884676834], [1.444835157013665, 43.60190450659239]]}";RUE BARONIE;BARONIE (RUE BARONIE);4658;4658;TOULOUSE;31555;315550563222;3105550864;52;Zone de Rencontre;13/117;2013-07-11T02:00:00+02:00;2013;Centre;oui;oui;
43.6015269535,1.44771673832;"{""type"": ""LineString"", ""coordinates"": [[1.447774576059224, 43.60140251653379], [1.447658900580978, 43.601651390459146]]}";RUE BOULBONNE;BOULBONNE (RUE BOULBONNE);4678;4678;TOULOUSE;31555;315551062414;3105551316;29;Zone de Rencontre;13/117;2013-07-11T02:00:00+02:00;2013;Centre;oui;oui;
43.6028861999,1.44729927743;"{""type"": ""LineString"", ""coordinates"": [[1.447286991597499, 43.60232211152888], [1.447299219638313, 43.60298733320011], [1.44731706764581, 43.60345013146174]]}";RUE SAINT ANTOINE DU T;ANTOINE (RUE SAINT ANTOINE DU T);4702;4702;TOULOUSE;31555;315556128036;3105557704;125;Zone de Rencontre;13/117;2013-07-11T02:00:00+02:00;2013;Centre;oui;oui;
43.6010402711,1.44695327397;"{""type"": ""LineString"", ""coordinates"": [[1.446999879703639, 43.600533511141286], [1.446906668240455, 43.60154703100784]]}";RUE DES ARTS;ARTS (RUE DES ARTS);4674;4674;TOULOUSE;31555;315550310458;3105550556;113;Zone de Rencontre;13/117;2013-07-11T02:00:00+02:00;2013;Centre;oui;oui;
43.6175970285,1.43741888002;"{""type"": ""LineString"", ""coordinates"": [[1.436762861167156, 43.61766183745806], [1.438074898880432, 43.617532219530005]]}";IMP TROY;TROY (IMP TROY);2466;2466;TOULOUSE;31555;315556992014;3105558620;107;Zone de Rencontre;16/098;2016-08-01T02:00:00+02:00;2016;Nord;;;
43.6191539103,1.45168328067;"{""type"": ""LineString"", ""coordinates"": [[1.452679326502936, 43.617480622867255], [1.452603782122763, 43.61756991379738], [1.452486607804783, 43.61783202255456], [1.452257354447823, 43.61827491821217], [1.452015629311987, 43.61868080005678], [1.451819821513145, 43.61897636105977], [1.451527308129399, 43.61938185887147], [1.451463505280735, 43.61938135546857], [1.451041183798633, 43.61993343510167], [1.451118487191235, 43.61998986172074], [1.450952480004119, 43.62047014215891], [1.450894663273958, 43.62085665472198]]}";RUE DE MALTENS;MALTENS (RUE DE MALTENS);2266;2266;TOULOUSE;31555;315554316849;3105555548;414;Zone de Rencontre;07/232;2007-10-11T02:00:00+02:00;2007;Est;oui;oui;
43.6021654256,1.44733423555;"{""type"": ""LineString"", ""coordinates"": [[1.447381479502804, 43.6020087396482], [1.447286991597499, 43.60232211152888]]}";PL SAINT GEORGES;GEORGES (PL SAINT GEORGES);4683;4683;TOULOUSE;31555;315556211216;3105557792;36;Zone de Rencontre;13/117;2013-07-11T02:00:00+02:00;2013;Centre;oui;oui;
43.6310230451,1.44814665724;"{""type"": ""LineString"", ""coordinates"": [[1.447853595167895, 43.631017901715644], [1.448439719309761, 43.63102818854812]]}";RUE DU GENERAL AMEDEE GEZE;GEZE (RUE DU GENERAL AMEDEE GEZE);9028;9028;TOULOUSE;31555;315558449923;3105553801;47;Zone de Rencontre;10/078;2010-09-30T02:00:00+02:00;2010;Nord;;;
43.63064477,1.44813278587;"{""type"": ""LineString"", ""coordinates"": [[1.447536374489938, 43.63071454376728], [1.448116781901961, 43.630424197264695], [1.448168348065856, 43.63043750140114], [1.44849270564405, 43.63076536748432], [1.448495268098173, 43.63100625713228], [1.448439719309761, 43.63102818854812]]}";RUE MARQUISE DE SEVIGNE;SEVIGNE (RUE MARQUISE DE SEVIGNE);9029;9029;TOULOUSE;31555;315558450015;3105555710;138;Zone de Rencontre;10/078;2010-09-30T02:00:00+02:00;2010;Nord;oui;oui;
43.6325816811,1.45564962352;"{""type"": ""LineString"", ""coordinates"": [[1.455997004762097, 43.632356878634525], [1.4558148186183, 43.632433044649424], [1.455505204493478, 43.632670953187535], [1.455360182091201, 43.63287703091212]]}";IMP RENE CABAU;CABAU (IMP RENE CABAU);9309;9309;TOULOUSE;31555;315559000015;3105557399;79;Zone de Rencontre;09/064;2009-06-23T02:00:00+02:00;2009;Nord;;;
43.5987826719,1.44552673265;"{""type"": ""LineString"", ""coordinates"": [[1.445504205909499, 43.59849324901646], [1.445549259396128, 43.59907209474273]]}";RUE DU LANGUEDOC;LANGUEDOC (RUE DU LANGUEDOC);5269;5269-b;TOULOUSE;31555;315553856008;3105555000;64;Zone de Rencontre;13/117;2013-07-11T02:00:00+02:00;2013;Centre;oui;;
43.6341658867,1.45090179361;"{""type"": ""LineString"", ""coordinates"": [[1.451460329495539, 43.633834379797435], [1.450343257717132, 43.63449739364257]]}";RUE JULIE DEMOUIS;DEMOUIS (RUE JULIE DEMOUIS);8908;8908;TOULOUSE;31555;315558446444;3105554835;116;Zone de Rencontre;09/077;2009-08-09T02:00:00+02:00;2009;Nord;;;
43.6032780456,1.44481077985;"{""type"": ""LineString"", ""coordinates"": [[1.444824423965285, 43.602974444876054], [1.444797135737509, 43.60358164635634]]}";RUE SAINT PANTALEON;PANTALEON (RUE SAINT PANTALEON);4644;4644;TOULOUSE;31555;315556355253;3105557936;68;Zone de Rencontre;13/117;2011-05-20T02:00:00+02:00;2013;Centre;oui;oui;
43.5491839732,1.45671698539;"{""type"": ""LineString"", ""coordinates"": [[1.457227518499442, 43.54940909102698], [1.45696398642392, 43.54928499083135], [1.456202488956957, 43.548967792698306]]}";RUE DE FONDEVILLE;FONDEVILLE (RUE DE FONDEVILLE);4484;4484;TOULOUSE;31555;315552860807;3105553364;96;Zone de Rencontre;12/084;2012-06-29T02:00:00+02:00;2012;Est;;;
43.5484766891,1.45461283425;"{""type"": ""LineString"", ""coordinates"": [[1.455416766242879, 43.548618234502754], [1.455060224240038, 43.54853882559739], [1.453805084555371, 43.54835589565237]]}";RUE DE FONDEVILLE;FONDEVILLE (RUE DE FONDEVILLE);4423;4423;TOULOUSE;31555;315552860807;3105553364;133;Zone de Rencontre;12/084;2012-06-29T02:00:00+02:00;2012;Est;;;
43.6116289712,1.44102386526;"{""type"": ""LineString"", ""coordinates"": [[1.441180421131478, 43.61208718993624], [1.440867309384619, 43.611170752442455]]}";RUE SAINT GERMIER;GERMIER (RUE SAINT GERMIER);2654;2654;TOULOUSE;31555;315556220857;3105557800;105;Zone de Rencontre;12/119;2012-10-02T02:00:00+02:00;2012;Centre;;;
43.5912401435,1.44868268065;"{""type"": ""LineString"", ""coordinates"": [[1.44813825285798, 43.5907793675146], [1.449227108440786, 43.59170091950637]]}";RUE JOLY;JOLY (RUE JOLY);4931;4931;TOULOUSE;31555;315553644839;3105554724;135;Zone de Rencontre;13/054;2013-04-04T02:00:00+02:00;2013;Centre;oui;oui;
43.5918924354,1.44945922232;"{""type"": ""LineString"", ""coordinates"": [[1.449227108440786, 43.59170091950637], [1.449691336196412, 43.592083951330196]]}";RUE JOLY;JOLY (RUE JOLY);4932;4932;TOULOUSE;31555;315553644839;3105554724;57;Zone de Rencontre;13/054;2013-04-04T02:00:00+02:00;2013;Centre;oui;oui;
43.6342249931,1.39978459968;"{""type"": ""LineString"", ""coordinates"": [[1.399639375394683, 43.63423600106197], [1.399929823963435, 43.63421398511517]]}";PL INTERIEURE DE L EGLISE;EGLISE (PL INTERIEURE DE L EGLISE);22043;22043;BLAGNAC;31069;310690000150;3100690295;24;Zone de Rencontre;20110624;2011-06-24T02:00:00+02:00;2011;Ouest;;;
43.6037862362,1.44453916534;"{""type"": ""LineString"", ""coordinates"": [[1.444797135737509, 43.60358164635634], [1.444479147488766, 43.60386392142903], [1.444248970563861, 43.60393306758904]]}";RUE DE LA POMME;POMME (RUE DE LA POMME);4645;4645;TOULOUSE;31555;315555468840;3105556988;61;Zone de Rencontre;13/117;2013-07-11T02:00:00+02:00;2013;Centre;oui;oui;
43.601371448,1.43976110599;"{""type"": ""LineString"", ""coordinates"": [[1.43974523735634, 43.601257790490806], [1.439776974622819, 43.60148510553126]]}";PL DE LA DAURADE;DAURADE (PL DE LA DAURADE);3159;3159;TOULOUSE;31555;315552169647;3105552520;25;Zone de Rencontre;13/118;2013-07-11T02:00:00+02:00;2013;Centre;oui;oui;
43.6016507529,1.43990598415;"{""type"": ""LineString"", ""coordinates"": [[1.439896055631588, 43.601618507471194], [1.439915912677859, 43.60168299835482]]}";PL DE LA DAURADE;DAURADE (PL DE LA DAURADE);8101;8101;TOULOUSE;31555;315552169647;3105552520;7;Zone de Rencontre;13/118;2013-07-11T02:00:00+02:00;2013;Centre;;;
43.6043121025,1.44060882352;"{""type"": ""LineString"", ""coordinates"": [[1.440687953881485, 43.60402794386686], [1.440529693151093, 43.60459626113316]]}";RUE JOSEPH LAKANAL;LAKANAL (RUE JOSEPH LAKANAL);3146;3146;TOULOUSE;31555;315553808016;3105554960;64;Zone de Rencontre;13/119;2013-07-11T02:00:00+02:00;2013;Centre;;;
43.6033401903,1.4408173876;"{""type"": ""LineString"", ""coordinates"": [[1.440740848338375, 43.60336512965714], [1.440893926852703, 43.60331525087991]]}";PL DES JACOBINS;JACOBINS (PL DES JACOBINS);8099;8099;TOULOUSE;31555;315553577636;3105554388;14;Zone de Rencontre;13/119;2013-07-11T02:00:00+02:00;2013;Centre;;;
43.6060589362,1.44177578871;"{""type"": ""LineString"", ""coordinates"": [[1.441917515500527, 43.605907218036535], [1.44181581505595, 43.60600386477336], [1.441643330956622, 43.60621917140241]]}";RUE DES PENITENTS GRIS;GRIS (RUE DES PENITENTS GRIS);3142;3142;TOULOUSE;31555;315555280035;3105556724;41;Zone de Rencontre;13/120;2013-07-11T02:00:00+02:00;2013;Centre;oui;oui;
43.6057221078,1.44494691533;"{""type"": ""LineString"", ""coordinates"": [[1.444275697430528, 43.60580471799456], [1.44433228681708, 43.60567743924439], [1.445692920672886, 43.60576289976003]]}";RUE JOHN FITZG KENNEDY;KENNEDY (RUE JOHN FITZG KENNEDY);3314;3314;TOULOUSE;31555;315553699228;3105554704;125;Zone de Rencontre;13/122;2013-07-11T02:00:00+02:00;2013;Centre;oui;oui;
43.5829844269,1.45160554563;"{""type"": ""LineString"", ""coordinates"": [[1.450915847290304, 43.582537663808864], [1.452295243962276, 43.58343119005318]]}";RUE PAUL DESARNAUTS;DESARNAUTS (RUE PAUL DESARNAUTS);5488;5488;TOULOUSE;31555;315552256051;3105552612;149;Zone de Rencontre;13/169;2013-09-24T02:00:00+02:00;2013;Centre;oui;oui;
43.6014947619,1.44627601813;"{""type"": ""LineString"", ""coordinates"": [[1.445645368015829, 43.60144249288033], [1.446906668240455, 43.60154703100784]]}";RUE ANTONIN MERCIE;MERCIE (RUE ANTONIN MERCIE);4673;4673;TOULOUSE;31555;315554576010;3105550400;102;Zone de Rencontre;13/117;2013-07-11T02:00:00+02:00;2013;Centre;oui;oui;
43.5420679696,1.54309898137;"{""type"": ""LineString"", ""coordinates"": [[1.543655745455579, 43.54182638380797], [1.543169793863785, 43.54208410406455], [1.54299422056118, 43.54218126589346], [1.542908029062373, 43.54220809464389], [1.542820895463308, 43.54220748126906], [1.542525939133951, 43.54208809659484]]}";RUE DES EGLANTINES;EGLANTINES (RUE DES EGLANTINES);15831;15831;ST-ORENS-DE-GAMEVILLE;31506;315060000065;3105060625;108;Zone de Rencontre;13/22616;2013-12-17T01:00:00+01:00;2014;Est;;;
43.5413125861,1.54392444325;"{""type"": ""LineString"", ""coordinates"": [[1.543655745455579, 43.54182638380797], [1.543805548487176, 43.541710117103634], [1.544328381795307, 43.54141669669389], [1.544391393661649, 43.541372677290816], [1.544417417474449, 43.54127351131519], [1.54410002625967, 43.54098272203064], [1.544013136836938, 43.54096414390956], [1.543851139093964, 43.54101787978266], [1.543215414693805, 43.541390913119834]]}";RUE DES AUBEPINES;AUBEPINES (RUE DES AUBEPINES);23869;23869;ST-ORENS-DE-GAMEVILLE;31506;315060000014;3105060386;218;Zone de Rencontre;13/22616;2013-12-17T01:00:00+01:00;2014;Est;;;
43.5389954644,1.54823414331;"{""type"": ""LineString"", ""coordinates"": [[1.548356911449071, 43.539104176410326], [1.548111375179745, 43.53888675229877]]}";RUE DES BRUYERES;BRUYERES (RUE DES BRUYERES);21305;21305;ST-ORENS-DE-GAMEVILLE;31506;315060000031;3105060486;31;Zone de Rencontre;13/22616;2013-12-17T01:00:00+01:00;2014;Est;;;
43.538049087,1.54633479824;"{""type"": ""LineString"", ""coordinates"": [[1.546067511511069, 43.53815247729616], [1.546142833490185, 43.53806312302265], [1.546266971452532, 43.53801857589234], [1.54663852326496, 43.538048612774304]]}";RUE DES BRUYERES;BRUYERES (RUE DES BRUYERES);15179;15179;ST-ORENS-DE-GAMEVILLE;31506;315060000031;3105060486;53;Zone de Rencontre;13/22616;2013-12-17T01:00:00+01:00;2014;Est;;;
43.6333890314,1.39937250549;"{""type"": ""LineString"", ""coordinates"": [[1.399205229427515, 43.63351239792549], [1.399539781549625, 43.63326566481999]]}";RUE DES ECOLES;ECOLES (RUE DES ECOLES);11379;11379;BLAGNAC;31069;310690000147;3100690280;38;Zone de Rencontre;;2014-02-28T01:00:00+01:00;2014;Ouest;;;
43.6332513585,1.39915917283;"{""type"": ""LineString"", ""coordinates"": [[1.398971179261864, 43.63340260627943], [1.399347166402822, 43.63310011066116]]}";PL HERISSON;HERISSON (PL HERISSON);11427;11427;BLAGNAC;31069;310690000209;3100690470;45;Zone de Rencontre;;2014-02-28T01:00:00+01:00;2014;Ouest;;;
43.6331907566,1.39943617879;"{""type"": ""LineString"", ""coordinates"": [[1.399347166402822, 43.63310011066116], [1.399408427687804, 43.63318104339137], [1.399539781549625, 43.63326566481999]]}";RUE LES PLACETTES;PLACETTES (RUE LES PLACETTES);14634;14634;BLAGNAC;31069;310690000332;3100690821;24;Zone de Rencontre;;2014-02-28T01:00:00+01:00;2014;Ouest;;;
43.6326271118,1.39931316676;"{""type"": ""LineString"", ""coordinates"": [[1.399347166402822, 43.63310011066116], [1.399327239148417, 43.63279340404268], [1.399276048334069, 43.63215433912489]]}";RUE FELIX DEBAX;DEBAX (RUE FELIX DEBAX);14966;14966;BLAGNAC;31069;310690000131;3100690320;105;Zone de Rencontre;;2014-02-28T01:00:00+01:00;2014;Ouest;oui;oui;
43.5941289334,1.56230875532;"{""type"": ""LineString"", ""coordinates"": [[1.562950188578214, 43.59431008415721], [1.562499854254759, 43.59398042435014], [1.562400084309674, 43.593919985218335], [1.562310547299307, 43.59393993651303], [1.562200503358956, 43.5940101977387], [1.56166955518881, 43.59439976725515]]}";RUE DES ECOLES;ECOLES (RUE DES ECOLES);31856;31856;FLOURENS;31184;311840000049;31018;142;Zone de Rencontre;2014-1;2014-01-27T01:00:00+01:00;2014;Est;oui;oui;double sens cyclable interdit
43.5502768368,1.38607412725;"{""type"": ""LineString"", ""coordinates"": [[1.385667022493346, 43.5505156007149], [1.386481232007597, 43.5500380729418]]}";PL DES TIBAOUS;TIBAOUS (PL DES TIBAOUS);33491;33491;TOULOUSE;31555;315559000204;3105558477;84;Zone de Rencontre;15/051;2015-04-10T02:00:00+02:00;2015;Sud;;;
43.5500176352,1.38658506278;"{""type"": ""LineString"", ""coordinates"": [[1.386408544335316, 43.54983962954974], [1.38657068356721, 43.55000153859913], [1.386760106479776, 43.550197093263286]]}";RUE JEAN WEBER;WEBER (RUE JEAN WEBER);9734;9734;TOULOUSE;31555;315559000126;3105554669;49;Zone de Rencontre;15/051;2015-04-10T02:00:00+02:00;2015;Sud;;;
