geo_point_2d;Geo Shape;nom_point;transposée;annee;jours;periode_dans_la_journee;comptage
43.6154849636,1.45262923795;"{""type"": ""Point"", ""coordinates"": [1.452629237951497, 43.615484963629015]}";Lyon - Bonnefoy- Maroc-;semaine_midi_2010;2010;semaine;midi;0
43.6154849636,1.45262923795;"{""type"": ""Point"", ""coordinates"": [1.452629237951497, 43.615484963629015]}";Lyon - Bonnefoy- Maroc-;semaine_soir_1998;1998;semaine;soir;0
43.6154849636,1.45262923795;"{""type"": ""Point"", ""coordinates"": [1.452629237951497, 43.615484963629015]}";Lyon - Bonnefoy- Maroc-;semaine_journee_2014;2014;semaine;journee;0
43.6154849636,1.45262923795;"{""type"": ""Point"", ""coordinates"": [1.452629237951497, 43.615484963629015]}";Lyon - Bonnefoy- Maroc-;samedi_midi_2001;2001;samedi;midi;0
43.6154849636,1.45262923795;"{""type"": ""Point"", ""coordinates"": [1.452629237951497, 43.615484963629015]}";Lyon - Bonnefoy- Maroc-;semaine_midi_2012;2012;semaine;midi;0
43.6154849636,1.45262923795;"{""type"": ""Point"", ""coordinates"": [1.452629237951497, 43.615484963629015]}";Lyon - Bonnefoy- Maroc-;samedi_journee_2010;2010;samedi;journee;0
43.6154849636,1.45262923795;"{""type"": ""Point"", ""coordinates"": [1.452629237951497, 43.615484963629015]}";Lyon - Bonnefoy- Maroc-;samedi_midi_2012;2012;samedi;midi;0
43.6154849636,1.45262923795;"{""type"": ""Point"", ""coordinates"": [1.452629237951497, 43.615484963629015]}";Lyon - Bonnefoy- Maroc-;semaine_journee_2001;2001;semaine;journee;0
43.6154849636,1.45262923795;"{""type"": ""Point"", ""coordinates"": [1.452629237951497, 43.615484963629015]}";Lyon - Bonnefoy- Maroc-;semaine_soir_2019;2019;semaine;soir;359
43.6000090996,1.43319269282;"{""type"": ""Point"", ""coordinates"": [1.433192692816897, 43.60000909958479]}";Rue du Pont St Pierre;semaine_soir_2001;2001;semaine;soir;0
43.6000090996,1.43319269282;"{""type"": ""Point"", ""coordinates"": [1.433192692816897, 43.60000909958479]}";Rue du Pont St Pierre;semaine_journee_2012;2012;semaine;journee;0
43.6000090996,1.43319269282;"{""type"": ""Point"", ""coordinates"": [1.433192692816897, 43.60000909958479]}";Rue du Pont St Pierre;semaine_midi_2019;2019;semaine;midi;141
43.6000090996,1.43319269282;"{""type"": ""Point"", ""coordinates"": [1.433192692816897, 43.60000909958479]}";Rue du Pont St Pierre;samedi_midi_2001;2001;samedi;midi;0
43.6000090996,1.43319269282;"{""type"": ""Point"", ""coordinates"": [1.433192692816897, 43.60000909958479]}";Rue du Pont St Pierre;samedi_midi_2008;2008;samedi;midi;0
43.6000090996,1.43319269282;"{""type"": ""Point"", ""coordinates"": [1.433192692816897, 43.60000909958479]}";Rue du Pont St Pierre;semaine_matin_2017;2017;semaine;matin;0
43.6000090996,1.43319269282;"{""type"": ""Point"", ""coordinates"": [1.433192692816897, 43.60000909958479]}";Rue du Pont St Pierre;semaine_midi_2001;2001;semaine;midi;0
43.6000090996,1.43319269282;"{""type"": ""Point"", ""coordinates"": [1.433192692816897, 43.60000909958479]}";Rue du Pont St Pierre;samedi_soir_2001;2001;samedi;soir;0
43.6000090996,1.43319269282;"{""type"": ""Point"", ""coordinates"": [1.433192692816897, 43.60000909958479]}";Rue du Pont St Pierre;semaine_matin_2010;2010;semaine;matin;0
43.6000090996,1.43319269282;"{""type"": ""Point"", ""coordinates"": [1.433192692816897, 43.60000909958479]}";Rue du Pont St Pierre;semaine_soir_2019;2019;semaine;soir;275
43.6000090996,1.43319269282;"{""type"": ""Point"", ""coordinates"": [1.433192692816897, 43.60000909958479]}";Rue du Pont St Pierre;semaine_soir_2018;2018;semaine;soir;0
43.6000090996,1.43319269282;"{""type"": ""Point"", ""coordinates"": [1.433192692816897, 43.60000909958479]}";Rue du Pont St Pierre;semaine_soir_2014;2014;semaine;soir;0
43.6001875278,1.45192597119;"{""type"": ""Point"", ""coordinates"": [1.451925971194056, 43.60018752784043]}";Monument aux morts;semaine_journee_2018;2018;semaine;journee;318
43.6001875278,1.45192597119;"{""type"": ""Point"", ""coordinates"": [1.451925971194056, 43.60018752784043]}";Monument aux morts;semaine_journee_2010;2010;semaine;journee;205
43.6001875278,1.45192597119;"{""type"": ""Point"", ""coordinates"": [1.451925971194056, 43.60018752784043]}";Monument aux morts;semaine_midi_2006;2006;semaine;midi;217
43.6001875278,1.45192597119;"{""type"": ""Point"", ""coordinates"": [1.451925971194056, 43.60018752784043]}";Monument aux morts;semaine_matin_2012;2012;semaine;matin;319
43.6001875278,1.45192597119;"{""type"": ""Point"", ""coordinates"": [1.451925971194056, 43.60018752784043]}";Monument aux morts;semaine_midi_1998;1998;semaine;midi;0
43.6001875278,1.45192597119;"{""type"": ""Point"", ""coordinates"": [1.451925971194056, 43.60018752784043]}";Monument aux morts;semaine_midi_2010;2010;semaine;midi;173
43.6001875278,1.45192597119;"{""type"": ""Point"", ""coordinates"": [1.451925971194056, 43.60018752784043]}";Monument aux morts;samedi_journee_2013;2013;samedi;journee;0
43.6001875278,1.45192597119;"{""type"": ""Point"", ""coordinates"": [1.451925971194056, 43.60018752784043]}";Monument aux morts;semaine_journee_2008;2008;semaine;journee;260
43.6001875278,1.45192597119;"{""type"": ""Point"", ""coordinates"": [1.451925971194056, 43.60018752784043]}";Monument aux morts;samedi_midi_2001;2001;samedi;midi;99
43.6001875278,1.45192597119;"{""type"": ""Point"", ""coordinates"": [1.451925971194056, 43.60018752784043]}";Monument aux morts;samedi_journee_2010;2010;samedi;journee;179
43.6001875278,1.45192597119;"{""type"": ""Point"", ""coordinates"": [1.451925971194056, 43.60018752784043]}";Monument aux morts;semaine_midi_2017;2017;semaine;midi;0
43.6001875278,1.45192597119;"{""type"": ""Point"", ""coordinates"": [1.451925971194056, 43.60018752784043]}";Monument aux morts;samedi_midi_2008;2008;samedi;midi;235
43.6001875278,1.45192597119;"{""type"": ""Point"", ""coordinates"": [1.451925971194056, 43.60018752784043]}";Monument aux morts;semaine_matin_2017;2017;semaine;matin;0
43.6001875278,1.45192597119;"{""type"": ""Point"", ""coordinates"": [1.451925971194056, 43.60018752784043]}";Monument aux morts;samedi_midi_1998;1998;samedi;midi;0
43.6001875278,1.45192597119;"{""type"": ""Point"", ""coordinates"": [1.451925971194056, 43.60018752784043]}";Monument aux morts;samedi_journee_2006;2006;samedi;journee;138
43.6001875278,1.45192597119;"{""type"": ""Point"", ""coordinates"": [1.451925971194056, 43.60018752784043]}";Monument aux morts;semaine_soir_2016;2016;semaine;soir;489
43.6001875278,1.45192597119;"{""type"": ""Point"", ""coordinates"": [1.451925971194056, 43.60018752784043]}";Monument aux morts;samedi_soir_2008;2008;samedi;soir;304
43.6032852395,1.4356635361;"{""type"": ""Point"", ""coordinates"": [1.435663536102507, 43.603285239492735]}";Pont Saint Pierre;semaine_midi_2008;2008;semaine;midi;278
43.6032852395,1.4356635361;"{""type"": ""Point"", ""coordinates"": [1.435663536102507, 43.603285239492735]}";Pont Saint Pierre;semaine_journee_2006;2006;semaine;journee;323
43.6032852395,1.4356635361;"{""type"": ""Point"", ""coordinates"": [1.435663536102507, 43.603285239492735]}";Pont Saint Pierre;semaine_midi_2017;2017;semaine;midi;0
43.6032852395,1.4356635361;"{""type"": ""Point"", ""coordinates"": [1.435663536102507, 43.603285239492735]}";Pont Saint Pierre;semaine_matin_2014;2014;semaine;matin;552
43.6032852395,1.4356635361;"{""type"": ""Point"", ""coordinates"": [1.435663536102507, 43.603285239492735]}";Pont Saint Pierre;semaine_midi_2001;2001;semaine;midi;161
43.6032852395,1.4356635361;"{""type"": ""Point"", ""coordinates"": [1.435663536102507, 43.603285239492735]}";Pont Saint Pierre;semaine_matin_2013;2013;semaine;matin;0
43.6032852395,1.4356635361;"{""type"": ""Point"", ""coordinates"": [1.435663536102507, 43.603285239492735]}";Pont Saint Pierre;samedi_journee_2008;2008;samedi;journee;396
43.6032852395,1.4356635361;"{""type"": ""Point"", ""coordinates"": [1.435663536102507, 43.603285239492735]}";Pont Saint Pierre;samedi_journee_2006;2006;samedi;journee;175
43.6032852395,1.4356635361;"{""type"": ""Point"", ""coordinates"": [1.435663536102507, 43.603285239492735]}";Pont Saint Pierre;semaine_soir_2018;2018;semaine;soir;382
43.6032852395,1.4356635361;"{""type"": ""Point"", ""coordinates"": [1.435663536102507, 43.603285239492735]}";Pont Saint Pierre;semaine_soir_2014;2014;semaine;soir;597
43.6013797722,1.43963917725;"{""type"": ""Point"", ""coordinates"": [1.439639177248647, 43.601379772244044]}";Daurade Parking;semaine_journee_2012;2012;semaine;journee;235
43.6013797722,1.43963917725;"{""type"": ""Point"", ""coordinates"": [1.439639177248647, 43.601379772244044]}";Daurade Parking;samedi_midi_2014;2014;samedi;midi;113
43.6013797722,1.43963917725;"{""type"": ""Point"", ""coordinates"": [1.439639177248647, 43.601379772244044]}";Daurade Parking;semaine_matin_2008;2008;semaine;matin;140
43.6013797722,1.43963917725;"{""type"": ""Point"", ""coordinates"": [1.439639177248647, 43.601379772244044]}";Daurade Parking;semaine_soir_1998;1998;semaine;soir;0
43.6013797722,1.43963917725;"{""type"": ""Point"", ""coordinates"": [1.439639177248647, 43.601379772244044]}";Daurade Parking;semaine_journee_2006;2006;semaine;journee;180
43.6013797722,1.43963917725;"{""type"": ""Point"", ""coordinates"": [1.439639177248647, 43.601379772244044]}";Daurade Parking;samedi_journee_2013;2013;samedi;journee;0
43.6013797722,1.43963917725;"{""type"": ""Point"", ""coordinates"": [1.439639177248647, 43.601379772244044]}";Daurade Parking;semaine_journee_2014;2014;semaine;journee;204
43.6013797722,1.43963917725;"{""type"": ""Point"", ""coordinates"": [1.439639177248647, 43.601379772244044]}";Daurade Parking;samedi_midi_2008;2008;samedi;midi;148
43.6013797722,1.43963917725;"{""type"": ""Point"", ""coordinates"": [1.439639177248647, 43.601379772244044]}";Daurade Parking;samedi_soir_2001;2001;samedi;soir;56
43.6013797722,1.43963917725;"{""type"": ""Point"", ""coordinates"": [1.439639177248647, 43.601379772244044]}";Daurade Parking;semaine_soir_2012;2012;semaine;soir;292
43.6000245442,1.44244834157;"{""type"": ""Point"", ""coordinates"": [1.442448341566052, 43.60002454420763]}";Metz Ouest;samedi_soir_2014;2014;samedi;soir;440
43.6000245442,1.44244834157;"{""type"": ""Point"", ""coordinates"": [1.442448341566052, 43.60002454420763]}";Metz Ouest;semaine_midi_2019;2019;semaine;midi;0
43.6000245442,1.44244834157;"{""type"": ""Point"", ""coordinates"": [1.442448341566052, 43.60002454420763]}";Metz Ouest;semaine_midi_2013;2013;semaine;midi;0
43.6000245442,1.44244834157;"{""type"": ""Point"", ""coordinates"": [1.442448341566052, 43.60002454420763]}";Metz Ouest;samedi_midi_2012;2012;samedi;midi;250
43.6000245442,1.44244834157;"{""type"": ""Point"", ""coordinates"": [1.442448341566052, 43.60002454420763]}";Metz Ouest;semaine_matin_2016;2016;semaine;matin;345
43.6000245442,1.44244834157;"{""type"": ""Point"", ""coordinates"": [1.442448341566052, 43.60002454420763]}";Metz Ouest;semaine_journee_2001;2001;semaine;journee;187
43.6000245442,1.44244834157;"{""type"": ""Point"", ""coordinates"": [1.442448341566052, 43.60002454420763]}";Metz Ouest;semaine_soir_2012;2012;semaine;soir;439
43.6000245442,1.44244834157;"{""type"": ""Point"", ""coordinates"": [1.442448341566052, 43.60002454420763]}";Metz Ouest;semaine_soir_2013;2013;semaine;soir;0
43.5995115316,1.44042383113;"{""type"": ""Point"", ""coordinates"": [1.440423831129645, 43.599511531642285]}";Pont Neuf;semaine_journee_2019;2019;semaine;journee;0
43.5995115316,1.44042383113;"{""type"": ""Point"", ""coordinates"": [1.440423831129645, 43.599511531642285]}";Pont Neuf;semaine_journee_2018;2018;semaine;journee;414
43.5995115316,1.44042383113;"{""type"": ""Point"", ""coordinates"": [1.440423831129645, 43.599511531642285]}";Pont Neuf;semaine_soir_2008;2008;semaine;soir;358
43.5995115316,1.44042383113;"{""type"": ""Point"", ""coordinates"": [1.440423831129645, 43.599511531642285]}";Pont Neuf;samedi_midi_2014;2014;samedi;midi;270
43.5995115316,1.44042383113;"{""type"": ""Point"", ""coordinates"": [1.440423831129645, 43.599511531642285]}";Pont Neuf;samedi_soir_2014;2014;samedi;soir;460
43.5995115316,1.44042383113;"{""type"": ""Point"", ""coordinates"": [1.440423831129645, 43.599511531642285]}";Pont Neuf;semaine_midi_1998;1998;semaine;midi;0
43.5995115316,1.44042383113;"{""type"": ""Point"", ""coordinates"": [1.440423831129645, 43.599511531642285]}";Pont Neuf;samedi_journee_2014;2014;samedi;journee;397
43.5995115316,1.44042383113;"{""type"": ""Point"", ""coordinates"": [1.440423831129645, 43.599511531642285]}";Pont Neuf;samedi_journee_2012;2012;samedi;journee;433
43.5995115316,1.44042383113;"{""type"": ""Point"", ""coordinates"": [1.440423831129645, 43.599511531642285]}";Pont Neuf;semaine_journee_2008;2008;semaine;journee;294
43.5995115316,1.44042383113;"{""type"": ""Point"", ""coordinates"": [1.440423831129645, 43.599511531642285]}";Pont Neuf;semaine_midi_2013;2013;semaine;midi;0
43.5995115316,1.44042383113;"{""type"": ""Point"", ""coordinates"": [1.440423831129645, 43.599511531642285]}";Pont Neuf;semaine_midi_2016;2016;semaine;midi;250
43.5995115316,1.44042383113;"{""type"": ""Point"", ""coordinates"": [1.440423831129645, 43.599511531642285]}";Pont Neuf;samedi_midi_2008;2008;samedi;midi;247
43.5995115316,1.44042383113;"{""type"": ""Point"", ""coordinates"": [1.440423831129645, 43.599511531642285]}";Pont Neuf;semaine_midi_2014;2014;semaine;midi;290
43.5995115316,1.44042383113;"{""type"": ""Point"", ""coordinates"": [1.440423831129645, 43.599511531642285]}";Pont Neuf;samedi_midi_2012;2012;samedi;midi;313
43.5995115316,1.44042383113;"{""type"": ""Point"", ""coordinates"": [1.440423831129645, 43.599511531642285]}";Pont Neuf;semaine_matin_2014;2014;semaine;matin;494
43.5995115316,1.44042383113;"{""type"": ""Point"", ""coordinates"": [1.440423831129645, 43.599511531642285]}";Pont Neuf;semaine_midi_2001;2001;semaine;midi;226
43.5995115316,1.44042383113;"{""type"": ""Point"", ""coordinates"": [1.440423831129645, 43.599511531642285]}";Pont Neuf;semaine_journee_2013;2013;semaine;journee;0
43.5995115316,1.44042383113;"{""type"": ""Point"", ""coordinates"": [1.440423831129645, 43.599511531642285]}";Pont Neuf;samedi_soir_2006;2006;samedi;soir;231
43.5995115316,1.44042383113;"{""type"": ""Point"", ""coordinates"": [1.440423831129645, 43.599511531642285]}";Pont Neuf;semaine_soir_2012;2012;semaine;soir;534
43.5995115316,1.44042383113;"{""type"": ""Point"", ""coordinates"": [1.440423831129645, 43.599511531642285]}";Pont Neuf;samedi_journee_2006;2006;samedi;journee;199
43.5995115316,1.44042383113;"{""type"": ""Point"", ""coordinates"": [1.440423831129645, 43.599511531642285]}";Pont Neuf;semaine_soir_2016;2016;semaine;soir;530
43.5995115316,1.44042383113;"{""type"": ""Point"", ""coordinates"": [1.440423831129645, 43.599511531642285]}";Pont Neuf;semaine_soir_2014;2014;semaine;soir;575
43.5995115316,1.44042383113;"{""type"": ""Point"", ""coordinates"": [1.440423831129645, 43.599511531642285]}";Pont Neuf;semaine_soir_2010;2010;semaine;soir;231
43.6113235054,1.43862152624;"{""type"": ""Point"", ""coordinates"": [1.438621526236072, 43.6113235054052]}";Arnaud Bernard;semaine_soir_2008;2008;semaine;soir;318
43.6113235054,1.43862152624;"{""type"": ""Point"", ""coordinates"": [1.438621526236072, 43.6113235054052]}";Arnaud Bernard;samedi_midi_2014;2014;samedi;midi;198
43.6113235054,1.43862152624;"{""type"": ""Point"", ""coordinates"": [1.438621526236072, 43.6113235054052]}";Arnaud Bernard;semaine_matin_2001;2001;semaine;matin;172
43.6113235054,1.43862152624;"{""type"": ""Point"", ""coordinates"": [1.438621526236072, 43.6113235054052]}";Arnaud Bernard;samedi_journee_2013;2013;samedi;journee;0
43.6113235054,1.43862152624;"{""type"": ""Point"", ""coordinates"": [1.438621526236072, 43.6113235054052]}";Arnaud Bernard;samedi_midi_2006;2006;samedi;midi;187
43.6113235054,1.43862152624;"{""type"": ""Point"", ""coordinates"": [1.438621526236072, 43.6113235054052]}";Arnaud Bernard;semaine_midi_2019;2019;semaine;midi;0
43.6113235054,1.43862152624;"{""type"": ""Point"", ""coordinates"": [1.438621526236072, 43.6113235054052]}";Arnaud Bernard;semaine_midi_2012;2012;semaine;midi;174
43.6113235054,1.43862152624;"{""type"": ""Point"", ""coordinates"": [1.438621526236072, 43.6113235054052]}";Arnaud Bernard;samedi_journee_2010;2010;samedi;journee;189
43.6113235054,1.43862152624;"{""type"": ""Point"", ""coordinates"": [1.438621526236072, 43.6113235054052]}";Arnaud Bernard;samedi_midi_2012;2012;samedi;midi;135
43.6113235054,1.43862152624;"{""type"": ""Point"", ""coordinates"": [1.438621526236072, 43.6113235054052]}";Arnaud Bernard;samedi_soir_2006;2006;samedi;soir;218
43.6113235054,1.43862152624;"{""type"": ""Point"", ""coordinates"": [1.438621526236072, 43.6113235054052]}";Arnaud Bernard;semaine_soir_2012;2012;semaine;soir;199
43.6113235054,1.43862152624;"{""type"": ""Point"", ""coordinates"": [1.438621526236072, 43.6113235054052]}";Arnaud Bernard;semaine_soir_2016;2016;semaine;soir;190
43.6113235054,1.43862152624;"{""type"": ""Point"", ""coordinates"": [1.438621526236072, 43.6113235054052]}";Arnaud Bernard;semaine_soir_2014;2014;semaine;soir;257
43.6113235054,1.43862152624;"{""type"": ""Point"", ""coordinates"": [1.438621526236072, 43.6113235054052]}";Arnaud Bernard;samedi_soir_2008;2008;samedi;soir;325
43.6041904955,1.4457283262;"{""type"": ""Point"", ""coordinates"": [1.445728326199277, 43.6041904954563]}";Alsace Poids de l'huile;semaine_midi_2008;2008;semaine;midi;305
43.6041904955,1.4457283262;"{""type"": ""Point"", ""coordinates"": [1.445728326199277, 43.6041904954563]}";Alsace Poids de l'huile;semaine_journee_2012;2012;semaine;journee;248
43.6041904955,1.4457283262;"{""type"": ""Point"", ""coordinates"": [1.445728326199277, 43.6041904954563]}";Alsace Poids de l'huile;semaine_journee_2016;2016;semaine;journee;346
43.6041904955,1.4457283262;"{""type"": ""Point"", ""coordinates"": [1.445728326199277, 43.6041904954563]}";Alsace Poids de l'huile;samedi_soir_2013;2013;samedi;soir;0
43.6041904955,1.4457283262;"{""type"": ""Point"", ""coordinates"": [1.445728326199277, 43.6041904954563]}";Alsace Poids de l'huile;semaine_soir_1998;1998;semaine;soir;0
43.6041904955,1.4457283262;"{""type"": ""Point"", ""coordinates"": [1.445728326199277, 43.6041904954563]}";Alsace Poids de l'huile;samedi_journee_2013;2013;samedi;journee;0
43.6041904955,1.4457283262;"{""type"": ""Point"", ""coordinates"": [1.445728326199277, 43.6041904954563]}";Alsace Poids de l'huile;semaine_journee_1998;1998;semaine;journee;0
